id,content
292,"아내, 엄마, 누나, 딸, 이웃의 역할에서 벗어나 남들에게 도움을 요청하기도
하고 웃고 놀 여유도 생겨서 삶이 훨씬 다채롭고 풍요롭게 느껴진다고 했습
니다.
김현미 씨에게 내주었던 과제는 should를 빼고 want를 넣어라 였습니
다. '아이를 깨워 늦지 않게 유치원에 보내야 해should' 대신 '아이가 제 시간
에 유치원에 가기를 원해want' 로 말하도록 했습니다. 그랬더니 훨씬 부드럽
고 여유 있게 말할 수 있을 뿐 아니라, 아이가 점차 스스로 잘하는 '어른'으
로 자연스럽게 성장해 가고 있다고 기뻐했습니다. 예전에는 ""빨리 일어나!
유치원 버스 오기 전에 밥 먹고 이 닦아! 빨리, 빨리!"" 하며 군대식 명령조로
말했지만 요즘은 ""엄마는 네가 아침 먹고 가기를 원해. 밥을 안 먹고 가면 걱
정되고 속상하거든""이라고 말하니까 아이가 기분 좋게 일어나 알아서 잘하
더라는 것입니다.
자기 안에 '아이의 마음' 이 있어야 아이의 감정도 공감할 수 있다."
293,"더라는 것입니다.
자기 안에 '아이의 마음' 이 있어야 아이의 감정도 공감할 수 있다.
김현미 씨와 비슷한 다른 사례도 있습니다. 장수경(가명, 43세) 씨 또한 너무
일찍 어른이 되었습니다. 수경 씨는 태어났을 때부터 아빠 없이 엄마와 단둘
이 살았습니다. 한 부모 밑에서 자란 분들 중에는 일찍 철이 든 경우가 많습
니다. 혼자서 자식들을 키우느라 고생하는 아빠나 엄마를 보면서 가뜩이나
힘든 부모를 더 힘들게 해서는 안 된다는 생각에 스스로를 통제했습니다. 다
른 평범한 아이들처럼 맛있는 거 사 달라 장난감 사 달라 떼를 쓰지도 않고,
웬만큼 아파도 아프다는 소리조차 하지 않습니다.
장수경 씨도 그랬습니다. 가끔씩 혼자서 눈물짓는 엄마를 보며 어린 마음
에도 엄마를 힘들게 해서는 안 된다고 생각했다고 합니다. 힘든 엄마가 측은
해 보이기도 하고, 한편으론 엄마가 힘들면 자신을 버리고 떠날지도 모른다
는 불안감에 말썽 한번 피우지 않고 자랐습니다."
294,"는 불안감에 말썽 한번 피우지 않고 자랐습니다.
엄마와 단둘이 살아 늘 외로웠던 수경 씨는 행복한 가정을 꿈꿨고, 소원대
로 자상한 남편을 만나 결혼했습니다. 예쁜 아기도 생겼습니다. 그런데 수경
씨는 아들이 조금만 부주의하게 행동을 해도 견디질 못했습니다. 아들의 못
마땅한 행동이 눈에 띌 때마다 크고 격한 목소리로 아들을 나무랐습니다.
""도대체 애가 왜 그런지 모르겠어요. 여덟 살이면 제 앞가림은 충분히 하
고도 남을 나이인데, 아직도 소변을 볼 때 지저분하게 질질 흘려요.""
아이는 소변을 볼 때 다 누기도 전에 대충 바지를 올리고 화장실을 빨리
나오는 버릇이 있었습니다. 아무리 주의를 줘도 고쳐지지 않아 화가 난다고
했습니다.
""아이가 화장실에서 빨리 나오려는 이유가 무엇일까요?""
속상해하는 엄마에게 물었습니다.
""빨리 놀고 싶어서겠죠.""
090 내 아이를 위한 감정코칭
PART 2 감정에 솔직한 아이로 키우자
091
감정코칭 놀이 POINT
놀이의 중요성"
295,"PART 2 감정에 솔직한 아이로 키우자
091
감정코칭 놀이 POINT
놀이의 중요성
아이는 놀이를 통해 자라고
세상을 배운다
직도 '놀이는 시간 낭비' 라고 여기는 부모님이나 선생님이 계시다면 참 슬
ㅇ 일도 아니다는 인간의 요령에 대한 연구는 더욱 활발히 진행되고 있습니다.
놀이는 인지, 정서, 사회성, 신체 발달 등에 이루 다 나열할 수 없을 정도로 많은 이
로움을 줍니다.
학습을 놀이처럼 한다면 아이들은 아주 재미있어서 누가 보든 안 보든 열심히 할
것이고, 말려도 할 것입니다. 또한 규칙 준수, 양보성, 호혜성, 창의성, 호기심, 노력,
열정, 지도력, 협동심 등 아이에게 키워주고자 하는 수많은 덕목과 성품, 실력, 재능
을 저절로 쌓을 수 있습니다.
이렇게 효과적이고 좋은 방법이 있는데, 왜 아이와 책상만 펴고 앉으면 언성이 높
아지고 지루함과 불안감을 조장하면서 '공부'를 하게 되는지 모를 일입니다. 아마"
296,"아지고 지루함과 불안감을 조장하면서 '공부'를 하게 되는지 모를 일입니다. 아마
도 우리 문화에서 부부나 가족이 함께하는 놀이가 지난 반세기 동안 급격한 산업화,
도시화, 사회적 신분 상승을 위한 경쟁적 입시제도 등에 밀려나서 그런 게 아닐까
생각해봅니다.
하트업Hartup 박사에 따르면, 아기들끼리의 상호 놀이는 대략 생후 6개월부터 발
견됩니다. 이 무렵 아기는 다른 아기에게 관심을 보이고 손가락으로 가리키기도 하
며 미소를 보이기도 합니다. 돌이 지나면 아기는 평행놀이 parallel play라고 하여 각자
장난감을 갖고 따로 놀며, 상호작용은 별로 하지 않습니다. 하지만 서로 상대가 노
는 것을 유심히 관찰하기도 하고, 한 아이가 웃으면 다른 아이도 따라 웃는 등 다른
아기의 행동에 반응합니다.
생후 15~18개월부터는 단순히 바라보기만 하지 않고 간단한 사회적 놀이social
play를 하기 시작합니다. 이때부터는 놀다가 자기 장난감을 다른 아기에게 주기도 합"
297,"play를 하기 시작합니다. 이때부터는 놀다가 자기 장난감을 다른 아기에게 주기도 합
니다. 만 24개월부터는 특정 주제를 놓고 놀면서 규칙대로 순서를 바꿔 놀기도 합니
다. 예를 들어 두 돌 지난 아이는 숨바꼭질을 할 수 있고, 술래와 숨는 역할을 바꿔서
한다는 것을 이해하고 따라할 수 있습니다.
유치원에 다니는 시기에 아이는 협동적 놀이를 훨씬 더 많이 할 수 있습니다. 이
때는 상상력을 동원하여 소꿉놀이도 하고, 전화로 누군가와 통화하는 흉내도 낼 수
있습니다.
조금 더 크면 상상력이 훨씬 더 풍부해져서 접시가 자동차 운전대로 둔갑하고, 나
무 막대기가 장군의 칼이나 마법사의 지팡이가 되기도 합니다. 놀이의 효용성에 관
한 연구를 하는 여러 연구팀들은 이 시기의 상상놀이가 아이의 어휘력, 언어 구사
력, 표현력, 기억력, 유추 능력 등 전반적인 인지 발달에 중요한 역할을 한다고 믿습
니다.
정서 발달에도 놀이는 매우 큰 도움이 됩니다. 예를 들어 아이는 이 시기에 어둠"
298,"니다.
정서 발달에도 놀이는 매우 큰 도움이 됩니다. 예를 들어 아이는 이 시기에 어둠
에 대한 두려움이 있다고 해도 인형을 대신하여 두려운 감정을 인지하고 표현하며
해소하는 것까지도 할 수 있습니다. 상상놀이를 통해 아이는 여러 상황을 만들어보
면서 두려움뿐 아니라 분노, 자랑스러움, 기쁨, 죄책감, 슬픔, 놀람 등의 다양한 감
정을 비교적 안전하게 탐색할 수 있습니다.
한때 정신분석학에서는 학령기 이전 아동이 상상 속의 인물과 대화를 나누거나
감정적 교류를 하면 정신병리적인 증상으로 간주하였습니다. 하지만 지금은 정반대
로 상상 속 인물과 놀이하는 것은 매우 바람직하고 긍정적이라는 점이 입증되었습
니다. 상상 속의 인물과 놀이를 하는 학령기 이전 아동이 그렇지 않은 아동에 비해
실제로 친구가 더 많고 사교적이며, 상상과 현실의 분간도 잘한다고 합니다.
의외로 아이의 마음은 알고 있었습니다. 그런데도 아이의 감정을 읽어주"
299,"의외로 아이의 마음은 알고 있었습니다. 그런데도 아이의 감정을 읽어주
지 못하고 통제를 하는 통에 엄마와 아이 모두 행복하지 않았습니다. 어릴
때부터 감정을 통제하며 어른처럼 살았던 수경 씨가 소변을 흘리는 아이를
이해하기 어려울 수 있습니다. 자신의 마음속에 아이의 감정이 없으니, 아이
의 놀고 싶은 마음을 가슴으로 공감할 수 없는 것입니다.
아이의 마음이 되어야 아이의 감정을 잘 이해할 수 있습니다. 가트맨 박사
는 누구에게나 아이의 모습이 존재한다고 말합니다. 잃어버린 동심을 찾는다
면, 아이의 감정을 더 깊게 공감할 수 있습니다.
감정을 극도로 억제하는 경향이 있습니다. 마치 가면을 쓴 것처럼 감정을 숨
기고 관심 없는 척, 아무런 감정의 동요도 없는 척 위장합니다. 아니면 공감
하는 척 연기를 하는 경우도 있지만, 격렬하게 감정을 드러내는 것보다는 차
라리 숨기는 게 낫다고 생각합니다.
하지만 연구 결과에 따르면, 감정을 숨기는 부모 밑에서 자란 아이는 그"
300,"하지만 연구 결과에 따르면, 감정을 숨기는 부모 밑에서 자란 아이는 그
렇지 않은 아이보다 감정을 다스리는 능력이 훨씬 떨어집니다. 물론 여기서
감정 표현이라는 말은 감정을 통제하지 못하는 부모처럼 격렬한 표현을 의
미하지는 않습니다. 감정을 마구 쏟아내는 것이 아니라, 자신의 감정을 인지
하고 그것을 솔직하게 시인한다는 뜻입니다.
“엄마는 지금 화가 났어.""
감정을 숨기지 말고 있는 그대로 느껴라
많은 부모가 감정에 인색합니다. 화가 나도 화나지 않은 척, 슬퍼도 담담한
척 감정을 숨기려고 애를 씁니다. 이유는 여러 가지입니다. 어떤 상황에서도
감정에 휘둘리지 않는 강한 부모로 아이 앞에 서고 싶기 때문일 수도 있고,
감정을 통제하지 못해 아이에게 본의 아니게 상처를 입힐까 봐 두려워서일
수도 있습니다.
실제로 부모가 감정을 통제하지 못하면 아이에게 큰 상처를 줍니다. 감정
조절을 하지 못하는 부모들은 대부분 분노, 슬픔, 두려움, 미움과 같은 감정"
301,"조절을 하지 못하는 부모들은 대부분 분노, 슬픔, 두려움, 미움과 같은 감정
을 자주 격렬하게 느끼며 진정하는 데 어려움을 느낍니다. 그렇다 보니 정상
적인 활동을 하기도 어렵습니다. 직장에서 자주 분란을 일으켜 제대로 직장
을 다니지도 못하고, 술에 빠지기도 합니다.
이처럼 감정을 통제하지 못하는 부모일수록 그런 자신의 모습이 싫어서
""아빠는 네가 비겁한 사람이 될까봐 걱정이 돼.""
""엄마는 네가 다쳐서 놀랐고 미안하다.”
""엄마가 실수로 접시를 깨뜨려서 창피하고 속상해.""
""아빠도 저녁식사 후에 바로 설거지하기 싫고 좀 쉬고 싶다.”
""지금 아빠는 너무 화가 나서 말하기가 싫어.""
""선생님은 네가 숙제를 안 해와서 실망스럽다.""
이처럼 감정을 인지하여 정확하게 표현한다는 것입니다.
일반적으로 인간관계를 맺을 때 감정을 드러내지 않는 사람과는 친밀해
지기 어렵습니다. 업무상으로는 훌륭한 파트너가 될 수 있을지 몰라도, 서로"
302,"지기 어렵습니다. 업무상으로는 훌륭한 파트너가 될 수 있을지 몰라도, 서로
마음을 터놓고 정서적 교감을 나누는 사이가 되기는 쉽지 않습니다. 부모와
자식도 마찬가지입니다. 감정을 숨기는 부모의 자녀는 자라면서 부모와 점
점 멀어집니다. 또한 아이는 부모를 보면서 감정에 어떻게 대응하는지를 배
094 내 아이를 위한 감정코칭
PART 2 감정에 솔직한 아이로 키우자
095
우는 부분이 많은데, 감정을 숨기는 부모 밑에서는 어려운 일입니다.
감정을 숨기는 게 나쁜 이유는 또 있습니다. 감정이 생길 때 적절히 표출
•하지 않고 억지로 꽁꽁 숨겨두면 언젠가는 터집니다. 안간힘을 써서 아이 앞
에서는 감정을 보이지 않더라도, 남편이라든가 다른 사람에게 쏟아낼 수 있
습니다. 그런 모습을 아이에게 들키기라도 하면 상황은 더욱 악화됩니다. 아
이는 감정에 대응하는 부모의 상반된 모습을 보면서 어떤 게 옳은 것인지 갈
•피를 잡지 못합니다. 부모로부터 감정에 대응하는 방법을 배울 기회를 상실"
303,"•피를 잡지 못합니다. 부모로부터 감정에 대응하는 방법을 배울 기회를 상실
하는 셈입니다.
감정을 통제하지 못할까 봐 감정을 숨기는 것은 구더기 무서워 장 못 담그
는 것과 다르지 않습니다. 아이가 화날 만한 행동을 했을 때 화를 내거나, 말
썽을 부려 속상한 감정을 표현하는 것은 잘못된 것이 아닙니다. 다만 감정을
표현하는 방식에는 주의를 기울여야 합니다. 아이를 때리거나 언어 폭력을
휘둘러서는 절대 안 됩니다. 아이를 존중하고 대화를 통해 왜 화가 났는지, 화
가 나서 힘든 감정 등을 알려주면 아이는 오히려 부모를 신뢰하고 따릅니다.
만약 감정이 너무 격해져 아이와 이성적으로 대화하기가 어렵다는 생각
이 들면, 잠시 시간을 두고 자기 진정부터 해야 합니다. 과학적으로 효과가
검증된 자기 진정법은 호흡을 천천히 고르게 3~4회 하는 것으로 약 20~30
초 정도 걸립니다. 심장은 이성(생각이나 논리)보다 감정에 즉각 반응하는데,"
304,"초 정도 걸립니다. 심장은 이성(생각이나 논리)보다 감정에 즉각 반응하는데,
이 때 반응 속도는 빛의 속도만큼이나 빠르다고 합니다. 분노와 놀람 같은
부정적 감정은 심장을 불규칙하게 뛰게 만들고, 심박변동률이 불규칙하면
바로 스트레스 호르몬이 분출되면서 두뇌와 온몸에 위기 신호를 보내 온 세
•포가 공격 또는 방어 태세로 변합니다. 이런 상태에서는 상대의 감정을 공감
하고 수용할 수 없습니다. 시각 자체가 축소되어 자신이 보고 싶은 것만 보
게 되는 것입니다.
이때 다시 감정을 편한 상태로 되돌리기 위해서 억지로 긍정적인 생각을
하고자 한다면 생각과 감정, 행동이 일치하지 않아 더욱 스트레스를 받고
짜증이 날 뿐입니다. 하지만 규칙적으로 평소보다 약간 느리고 깊게(약 5초
동안의 들숨과 5초 동안의 날숨) 호흡을 하면, 심장이 안정적으로 뛰면서 일단
중립 상태로 될 수 있습니다. 이때 마음으로 깊이 감사함을 느끼면 안정 호"
